binCapacity,id,wardID,binColor,binID,binCategory,binFullnessThreshold,location.coordinates,location.type,deviceInfo.rfID,deviceInfo.deviceID
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,80,Green,128,Dustbin,80,"[83.00241, 25.334368]",Point,E200637C924156316614E158,GBIN000129
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,62,Green,1280,Dustbin,80,"[82.98947, 25.31039]",Point,E2005100230C01780520E220,GBIN001280
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1281,Dustbin,80,"[82.98796, 25.31166]",Point,E200502498150147189050F4,GBIN001281
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,32,Green,1284,Dustbin,80,"[82.98889, 25.31607]",Point,E2004140220502360680D5D2,GBIN001284
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1286,Dustbin,80,"[82.98553, 25.31331]",Point,E2000016330E022716207055,GBIN001286
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1287,Dustbin,80,"[82.98562, 25.31329]",Point,E2000016330E01061120A9E3,GBIN001287
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,9,Green,1288,Dustbin,80,"[82.97016, 25.29132]",Point,E2000016330201971060AD5D,GBIN001288
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,41,Green,1289,Dustbin,80,"[82.99304, 25.32682]",Point,E2003000370E004021203A7B,GBIN001289
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,80,Green,129,Dustbin,80,"[83.002546, 25.334416]",Point,E200637C92B019316615F064,GBIN000056
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,41,Green,1290,Dustbin,80,"[82.99192, 25.32461]",Point,E2005186031501131130A668,GBIN001290
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,41,Green,1292,Dustbin,80,"[82.99148, 25.32335]",Point,E2003074140301522390224B,GBIN001292
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,41,Green,1293,Dustbin,80,"[82.99152, 25.32346]",Point,E20050326005015023802095,GBIN001293
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,41,Green,1294,Dustbin,80,"[82.99146, 25.32322]",Point,E2005163390F01702160375B,GBIN001294
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,2,Green,1295,Dustbin,80,"[82.98696, 25.31376]",Point,E200637C9201C7F16613E31F,GBIN001295
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,32,Green,1296,Dustbin,80,"[82.9887, 25.31693]",Point,E200637C921019B166141C66,GBIN001296
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1297,Dustbin,80,"[82.98577, 25.31196]",Point,E200637C922A2931661484A4,GBIN001297
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1298,Dustbin,80,"[82.98551, 25.31331]",Point,E2000016330E018524002292,GBIN001298
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1299,Dustbin,80,"[82.98558, 25.31331]",Point,E2000016330302270460E410,GBIN001299
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,36,Green,130,Dustbin,80,"[83.011119, 25.336152]",Point,E200637C921A93716614464D,GBIN000295
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,9,Green,1300,Dustbin,80,"[82.97007, 25.29237]",Point,E2005028570D00590920BD21,GBIN001300
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,13,Green,1302,Dustbin,80,"[82.96999, 25.28955]",Point,E200637C9226517166147545,GBIN001302
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,9,Green,1303,Dustbin,80,"[82.97, 25.29161]",Point,E200410614170114233025A5,GBIN001303
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,32,Green,1305,Dustbin,80,"[82.98892, 25.311]",Point,E2005000410C027416406FF2,GBIN001305
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,27,Green,1306,Dustbin,80,"[82.98632, 25.30604]",Point,E200637C92D2C03166167B00,GBIN001306
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,31,Green,1307,Dustbin,80,"[82.99287, 25.27811]",Point,E2000015350601930540DEE0,GBIN001307
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1308,Dustbin,80,"[82.98482, 25.31334]",Point,E2000016330E023116207057,GBIN001308
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1309,Dustbin,80,"[82.98487, 25.31334]",Point,E20000153506016315907338,GBIN001309
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,80,Green,131,Dustbin,80,"[83.002572, 25.334333]",Point,E200637C920960B166150182,GBIN000327
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,41,Green,1310,Dustbin,80,"[82.98796, 25.32]",Point,E200637C922613F16614744F,GBIN001310
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,41,Green,1311,Dustbin,80,"[82.99176, 25.32427]",Point,34161FA820328E4003C799E0,GBIN001311
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,41,Green,1312,Dustbin,80,"[82.99177, 25.32431]",Point,E20030741408009912309D92,GBIN001312
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,32,Green,1313,Dustbin,80,"[82.98757, 25.31027]",Point,E2000015681702291110A8A7,GBIN001313
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,32,Green,1314,Dustbin,80,"[82.98886, 25.31608]",Point,E2000017350B008419604E07,GBIN001314
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,80,Green,1315,Dustbin,80,"[83.00534, 25.33568]",Point,E200637C920B40B166140902,GBIN001315
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1316,Dustbin,80,"[82.98661, 25.31243]",Point,E20000153505010713309164,GBIN001316
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1317,Dustbin,80,"[82.98613, 25.31208]",Point,E200001535060046186055E5,GBIN001317
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1318,Dustbin,80,"[82.9865, 25.31217]",Point,E2005000410C0202204043E2,GBIN001318
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1319,Dustbin,80,"[82.98613, 25.31204]",Point,E20000153506011116306E77,GBIN001319
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,36,Green,132,Dustbin,80,"[83.013813, 25.333932]",Point,E200637C92B9A3716616168D,GBIN000226
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1320,Dustbin,80,"[82.98613, 25.31208]",Point,E200001535060180148082AA,GBIN001320
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1321,Dustbin,80,"[82.98662, 25.31219]",Point,E20051396902010126500BE7,GBIN001321
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1322,Dustbin,80,"[82.98659, 25.31215]",Point,E20051396904007512309D62,GBIN001322
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1323,Dustbin,80,"[82.98612, 25.31208]",Point,E2000016191502361310986A,GBIN001323
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1324,Dustbin,80,"[82.98616, 25.31204]",Point,E2005139690400770820C550,GBIN001324
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1325,Dustbin,80,"[82.98599, 25.31202]",Point,E2000016270B02130460EB11,GBIN001325
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1326,Dustbin,80,"[82.98616, 25.31208]",Point,E2000016330200441030AF0D,GBIN001326
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1327,Dustbin,80,"[82.98616, 25.3121]",Point,E2000016330301020910BBAE,GBIN001327
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1328,Dustbin,80,"[82.98616, 25.31213]",Point,E2005176900C022617606232,GBIN001328
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1329,Dustbin,80,"[82.98691, 25.31214]",Point,E2005180040E01271110AADA,GBIN001329
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,88,Green,133,Dustbin,80,"[83.005495, 25.331563]",Point,E200637C92066BB16613F5AE,GBIN000155
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1330,Dustbin,80,"[82.98617, 25.31208]",Point,E20000173503013721103FBB,GBIN001330
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1331,Dustbin,80,"[82.98606, 25.31202]",Point,E200518004120283133091BF,GBIN001331
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1332,Dustbin,80,"[82.98613, 25.31211]",Point,E2005186030502001610719E,GBIN001332
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1333,Dustbin,80,"[82.98612, 25.31208]",Point,E2002083991601011190A21A,GBIN001333
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1334,Dustbin,80,"[82.98612, 25.31206]",Point,E2002084741500771090AAA5,GBIN001334
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1335,Dustbin,80,"[82.98612, 25.31211]",Point,E2003000071900302210306F,GBIN001335
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1336,Dustbin,80,"[82.98538, 25.31207]",Point,E2000016270A017525001BFA,GBIN001336
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,1337,Dustbin,80,"[82.98536, 25.31203]",Point,E2000016330201940250F232,GBIN001337
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,78,Green,134,Dustbin,80,"[83.016164, 25.332201]",Point,E200637C920957F16619015F,GBIN000308
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,78,Green,135,Dustbin,80,"[83.016164, 25.332201]",Point,E200637C9203FB716613EMID,GBIN000170
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,30,Green,136,Dustbin,80,"[83.014951, 25.35029]",Point,E200637C922A1B716614846D,GBIN000209
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,78,Green,137,Dustbin,80,"[83.016164, 25.332201]",Point,E200637C920957F16614015F,GBIN000314
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,52,Green,138,Dustbin,80,"[82.99928, 25.315224]",Point,E200637C920710B16613F942,GBIN000237
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,42,Green,139,Dustbin,80,"[83.023907, 25.33025]",Point,E200637C920650316613F640,GBIN000280
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,19,Green,14,Dustbin,80,"[82.982056, 25.305042]",Point,E200637C920E9B716614166D,GBIN000092
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,39,Green,140,Dustbin,80,"[83.021977, 25.331054]",Point,E200637C9282B8F166153AEE,GBIN000245
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,21,Green,141,Dustbin,80,"[83.003367, 25.335606]",Point,E200637C9297FB3166158FEC,GBIN000201
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,80,Green,142,Dustbin,80,"[83.005155, 25.335798]",Point,E200637C9225A5F166147297,GBIN000188
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,86,Green,143,Dustbin,80,"[83.008502, 25.336475]",Point,E200637C9210617166141D85,GBIN000220
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,86,Green,144,Dustbin,80,"[83.009112, 25.337025]",Point,E200637C9228557166148E55,GBIN000001
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,36,Green,145,Dustbin,80,"[83.013971, 25.334764]",Point,E200637C923D53B16614D14E,GBIN000261
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,18,Green,146,Dustbin,80,"[82.986348, 25.32614]",Point,E200637C928C0E7166156039,GBIN000297
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,88,Green,147,Dustbin,80,"[83.007613, 25.333196]",Point,E200637C922C5C7166148D71,GBIN000016
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,88,Green,148,Dustbin,80,"[83.007613, 25.333196]",Point,E200637C92450EF16614F03B,GBIN000318
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,88,Green,149,Dustbin,80,"[83.006804, 25.3333]",Point,E200637C92182CB166143CB2,GBIN000186
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,32,Green,15,Dustbin,80,"[82.988909, 25.314724]",Point,E200637C929AFBF166159BEF,GBIN001349
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,80,Green,150,Dustbin,80,"[83.004987, 25.334012]",Point,E200637C929CEB716615A3TD,GBIN000161
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,80,Green,151,Dustbin,80,"[83.005081, 25.330442]",Point,E200637C921214F166142453,GBIN000233
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,58,Green,152,Dustbin,80,"[83.001725, 25.331148]",Point,E200637C923B71316614C9CK,GBIN000227
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,80,Green,153,Dustbin,80,"[83.005218, 25.330587]",Point,E200637C929055B166157156,GBIN000304
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,80,Green,154,Dustbin,80,"[83.005095, 25.330708]",Point,E200637C9281C7B16615371E,GBIN000061
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,28,Green,155,Dustbin,80,"[83.005105, 25.32838]",Point,E200637C9216A8B1661436A2,GBIN000302
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,28,Green,156,Dustbin,80,"[83.005754, 25.329129]",Point,E200637C92CD823166166608,GBIN000239
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,28,Green,157,Dustbin,80,"[83.006531, 25.328559]",Point,E200637C92A429F16615C0A9,GBIN000096
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,28,Green,158,Dustbin,80,"[83.006531, 25.328559]",Point,E200637C92115F716614217D,GBIN000262
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,28,Green,159,Dustbin,80,"[83.007232, 25.32867]",Point,E200637C921B08B166144822,GBIN000284
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,32,Green,16,Dustbin,80,"[82.984905, 25.308337]",Point,E200637C92327C316614A5F0,GBIN000005
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,28,Green,160,Dustbin,80,"[83.006656, 25.328563]",Point,E200637C923AE1316614C784,GBIN000184
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,28,Green,161,Dustbin,80,"[83.006576, 25.328572]",Point,E200637C923838F16614BCE3,GBIN000285
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,28,Green,162,Dustbin,80,"[83.005765, 25.328456]",Point,E200637C92042F316613ECBC,GBIN000154
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,28,Green,163,Dustbin,80,"[83.005152, 25.328372]",Point,E200637C92A337F16615BCDF,GBIN000281
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,28,Green,164,Dustbin,80,"[83.003977, 25.328992]",Point,E200637C9226F9B1661478D6,GBIN000021
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,28,Green,165,Dustbin,80,"[83.001829, 25.329183]",Point,E200637C922844F166147D13,GBIN000241
